season,player_display_name,recent_team,shap_passing_yards,shap_passing_tds,shap_passing_interceptions,shap_passing_epa,shap_passing_cpoe,shap_rushing_yards,shap_rushing_tds,shap_rushing_epa,shap_receiving_yards,shap_receiving_tds,shap_receiving_epa,shap_win_pct
2013,Aaron Rodgers,GB,-0.6748846,-1.166565,0.503727,0.05022019,0.1999932,0.10819037,-0.15618916,-0.63108367,-0.0113498755,-0.010636212,0.06822094,-1.3037778
2013,Josh McCown,CHI,-0.6632494,-1.1512029,0.504121,-0.13776858,0.141099,-0.46761724,-0.15311004,-0.5874791,-0.0113498755,-0.010636212,0.06676531,-1.3143047
2013,Russell Wilson,SEA,-0.7781242,-0.2966979,-0.020051356,-0.3550497,0.12604386,-0.09982602,-0.15506364,-0.7751607,-0.0064212214,-0.010636212,0.13920331,1.1085714
2013,Tom Brady,NE,-0.17278107,-0.38866502,-1.5152334,-0.26101696,-0.8660485,-0.5324685,-0.15306789,-0.5405877,-0.0113498755,-0.019677045,0.06881722,0.32088804
2013,Andy Dalton,CIN,-0.22455847,-0.084456295,-1.4167749,-0.370782,-0.9128175,0.16783711,-0.182235,-0.87231404,-0.012565853,-0.019677045,0.052874178,-0.8170485
2013,Tony Romo,DAL,0.12991408,-0.4011676,-0.08684894,-0.33572888,-0.7033087,-0.49926186,-0.17206647,-0.71399146,-0.0113498755,-0.019677045,0.07715707,-1.5272807
2013,Ben Roethlisberger,PIT,-0.19374552,-0.44157606,-1.4765736,-0.33029565,0.16008219,-0.2965985,-0.11561235,-0.4560328,-0.0113498755,-0.010636212,0.047105774,-1.3723098
2013,Colin Kaepernick,SF,-0.5915283,-1.204083,0.5294904,-0.6264575,-0.9376741,-0.1357029,-0.35004207,0.20847844,-0.0113498755,-0.019677045,0.10192584,0.31853634
2013,Matthew Stafford,DET,-0.10835552,-0.4139189,-1.4157422,-0.50754374,-0.74023294,-0.54029924,-0.19214296,-0.5239966,-0.0113498755,-0.01624179,0.04324551,-1.1503315
2013,Matt Ryan,ATL,-0.21111356,-0.42469072,-1.4210263,-0.5193706,-0.88846576,-0.51311725,-0.15338549,-0.7552141,-0.0113498755,-0.01624179,0.04381325,-1.1983588
2013,Cam Newton,CAR,-0.4780017,-0.20237525,-1.1951504,-0.54523945,-0.7588441,0.02064536,0.103391,2.4263144,0.007898565,-0.019677045,0.09907518,0.5354187
2013,Ryan Fitzpatrick,TEN,-0.4533701,-0.87170464,-0.99091,-0.5052532,-0.69443613,0.078009464,-0.2729216,1.7997031,-0.0113498755,-0.019677045,0.06725851,-1.011178
2013,Alex Smith,KC,-0.64417505,-1.0469327,0.5764453,-0.5849633,-0.80989987,-0.46409157,-0.20819038,-0.87501705,-0.0113498755,-0.019677045,0.12196642,-0.6083486
2013,Andrew Luck,IND,0.11360741,-0.96938163,-0.006130625,-0.5115411,-0.45704618,-0.34531683,-0.3278322,2.3562176,-0.0113498755,-0.019677045,0.07338203,-0.6679669
2013,Jay Cutler,CHI,-0.5194271,-0.9538441,-1.2273655,-0.6227015,0.08586671,0.103545636,-0.14103,-0.62901825,-0.0113498755,-0.010636212,0.044284932,-1.1560165
2013,Carson Palmer,ARI,-0.171516,-0.42649758,-1.5869654,-0.5266366,0.7930238,-0.46076155,-0.1154724,-0.37727568,-0.0113498755,-0.010636212,0.05242221,-0.91151756
2013,Jake Locker,TEN,-0.5865322,-1.1614611,0.41292825,-0.61173505,-0.95552367,0.104422584,-0.2177144,-0.8326033,-0.0113498755,-0.019677045,0.06122499,-1.1121905
2013,Tarvaris Jackson,SEA,-0.7888788,-1.4110652,0.51282585,-0.72383624,0.072176196,-0.36183742,-0.15016177,-0.6507605,-0.0064212214,-0.010636212,0.10619634,0.78711283
2013,Robert Griffin III,WAS,-0.4776584,-0.88877994,-1.0579536,-0.51924336,-0.6623524,-0.4425631,-0.18321262,-0.78149736,-0.0113498755,-0.019677045,0.042537518,-1.046833
2013,Matt McGloin,LV,-0.6595815,-1.0807757,0.56251913,-0.56381214,-0.7944895,-0.4154231,-0.18876912,-0.46986273,-0.0113498755,-0.019677045,0.058967978,-1.1665487
2013,Matt Hasselbeck,IND,-0.6293998,-1.1257383,0.44086817,-0.54560465,-0.8152753,-0.44924492,-0.19377007,-0.76675826,-0.0113498755,-0.019677045,0.06831151,-0.6219913
2013,Chase Daniel,KC,-0.6293998,-1.1257383,0.44086817,-0.5454828,-0.8242482,-0.53565866,-0.19377007,-0.75398856,-0.0113498755,-0.019677045,0.06831151,-0.58983594
2013,Mike Vick,PHI,-0.59426445,-1.1017438,0.41507295,-0.5760422,-0.7978807,-0.48335883,-0.23405653,-0.90977544,-0.0113498755,-0.019677045,0.070568524,-0.5741669
2013,Colt McCoy,SF,-0.72837657,-1.305023,0.5095143,-0.7376171,0.13615802,-0.44054887,-0.16100933,-0.43714675,-0.0113498755,-0.010636212,0.0983474,0.25524062
2013,Kyle Orton,DAL,-0.6085467,-1.1338634,0.4255628,-0.5699231,-0.92157143,-0.38401335,-0.18876912,-0.74366015,-0.0113498755,-0.019677045,0.058967978,-1.112544
2013,Dominique Davis,ATL,-0.6568414,-1.1483757,0.48863807,-0.5927474,0.82419765,-0.3994453,-0.14585507,-0.66257304,-0.0113498755,-0.010636212,0.06151677,-1.2561637
2013,Thad Lewis,BUF,-0.62700266,-1.1248833,0.42090002,-0.55445373,-0.80378634,-0.48931813,-0.18876912,-0.50457174,-0.0113498755,-0.019677045,0.058967978,-1.0870501
2013,Ryan Tannehill,MIA,0.052260775,-0.425618,-1.3805227,-0.5184178,-0.7132026,0.118173696,-0.1564646,-0.7887984,-0.0113498755,-0.019677045,0.046070263,-1.2205932
2013,Brian Hoyer,CLE,-0.6030865,-1.1303812,0.42090002,-0.5476323,-0.79481345,-0.41676158,-0.18876912,-0.7600475,-0.0113498755,-0.019677045,0.058967978,-1.1074069
2013,Sam Bradford,LA,-0.6497795,-1.1248833,0.42090002,-0.55445373,-0.80378634,-0.47885382,-0.18876912,-0.50337994,-0.0113498755,-0.019677045,0.058967978,-1.1028165
2013,Matt Moore,MIA,-0.6030865,-1.1303812,0.42090002,-0.5476323,-0.79481345,-0.41676158,-0.18876912,-0.7600475,-0.0113498755,-0.019677045,0.058967978,-1.1074069
2013,Luke McCown,NO,-0.6293998,-1.1202402,0.44086817,-0.54560465,-0.8152753,-0.44262874,-0.19377007,-0.6886205,-0.0113498755,-0.019677045,0.06831151,-0.6113998
2013,Brock Osweiler,DEN,-0.7474805,-1.3788749,0.4444057,-0.6343197,-0.9288812,-0.3688723,-0.18242162,-0.7326984,-0.0064212214,-0.019677045,0.093792774,0.77808434
2013,Tyrod Taylor,BAL,-0.5999929,-1.0953581,0.4159182,-0.52905184,-0.80378634,-0.4965592,-0.18876912,-0.6922056,-0.0113498755,-0.019677045,0.11036587,-1.0584166
2013,Matt Simms,NYJ,-0.6030865,-1.1248833,0.42090002,-0.54751045,-0.80378634,-0.47885382,-0.18876912,-0.6636488,-0.0113498755,-0.019677045,0.058967978,-1.0911151
2013,T.J. Yates,HOU,-0.6085467,-1.1376445,0.4255628,-0.5647858,-0.94242394,-0.3808598,-0.18876912,-0.7015975,-0.0113498755,-0.019677045,0.058967978,-1.0962614
2013,Joe Flacco,BAL,0.028359327,-0.9102792,-1.1186825,-0.48462114,-0.7065694,0.014174989,-0.17735973,0.14911453,-0.0113498755,-0.019677045,0.04140248,-1.0535102
2013,Eli Manning,NYG,0.058902908,-0.8802186,-1.2624004,-0.49008843,-0.69276655,-0.5165819,-0.16437504,-0.54965115,-0.0113498755,-0.019677045,0.041028492,-1.061608
2013,Chad Henne,JAX,-0.5078724,-0.8802186,-1.1017201,-0.49008843,-0.68415284,-0.5421329,-0.16879232,-0.5682903,-0.0113498755,-0.019677045,0.040280506,-0.976734
2013,Geno Smith,NYJ,-0.4379352,-0.8162798,-0.90621233,-0.4480298,-0.6302627,-0.48987812,-0.011703004,-0.027275141,0.032464918,-0.019677045,-0.37515828,-0.9331826
2013,Mike Glennon,TB,-0.62423605,-1.049987,-0.11184712,-0.5397688,-0.69544876,-0.49605566,-0.1918934,-0.5469721,-0.0113498755,-0.019677045,0.058967978,-1.1434414
2013,Matt Schaub,HOU,-0.48395604,-0.88316274,-1.1017201,-0.483267,-0.67517996,-0.45813185,-0.16879232,-0.7720389,-0.0113498755,-0.019677045,0.040280506,-0.98649913
2013,Jason Campbell,CLE,-0.62839967,-1.0961158,0.5572507,-0.56188434,-0.8080057,-0.34382635,-0.18876912,-0.8128473,-0.0113498755,-0.019677045,0.058967978,-1.1354175
2013,EJ Manuel,BUF,-0.5516271,-1.0746115,-0.064087376,-0.5318709,-0.71559626,0.04970463,-0.23436366,-0.07268845,-0.0113498755,-0.019677045,0.06122499,-1.1760019
2013,Brandon Weeden,CLE,-0.6003198,-1.055485,-0.11184712,-0.53796273,-0.69544876,-0.5099129,-0.1918934,-0.8024689,-0.0113498755,-0.019677045,0.058967978,-1.1473714
2013,Matt Cassel,MIN,-0.6003198,-1.0529311,-0.11184712,-0.5328255,-0.69544876,-0.51722354,-0.1918934,-0.76498675,-0.0113498755,-0.019677045,0.058967978,-1.127578
2013,Case Keenum,HOU,-0.6185977,-1.0932549,0.4126163,-0.56188434,-0.8157819,-0.5391305,-0.18876912,-0.85736257,-0.0113498755,-0.019677045,0.058967978,-1.0982351
2013,Kellen Clemens,LA,-0.6595815,-1.0855939,0.587254,-0.5636903,-0.8112386,-0.50040853,-0.18876912,-0.41243678,-0.0113498755,-0.019677045,0.058967978,-1.1444323
2013,Christian Ponder,MIN,-0.57688695,-1.0847763,-0.116709076,-0.5881377,-0.84623396,0.08722073,-0.31903675,-0.88745534,-0.0113498755,-0.019677045,0.06122499,-1.1636685
2013,Matt Flynn,GB,-0.62700266,-1.1089388,0.37075245,-0.56255734,-0.80378634,-0.5086995,-0.18876912,-0.44145152,-0.0113498755,-0.019677045,0.058967978,-1.0870501
2013,LeSean McCoy,PHI,-0.47062644,-0.8606545,0.32676873,-0.4288254,-0.68660957,0.69161767,0.18305773,-0.13125846,0.013370909,0.047870956,-0.57077754,-0.4894605
2013,Jamaal Charles,KC,-0.50284827,-0.891908,0.37856543,-0.476851,-0.62481076,0.66678417,0.69590044,-0.79546845,0.013370909,0.047870956,-0.57077754,-0.4463578
2013,Matt Forte,CHI,-0.50660384,-0.900727,0.36244732,-0.47374132,-0.6786464,0.59217256,0.17296858,-0.7919061,0.013370909,0.047870956,-0.5092592,-0.9612594
2013,Josh Gordon,CLE,-0.5760715,-1.0934532,0.4006382,-0.5444228,-0.78428346,-0.48444444,-0.14246644,-0.71843463,0.030730864,0.047870956,-0.35569933,-0.99193406
2013,Knowshon Moreno,DEN,-0.64043236,-1.2004768,0.36857337,-0.59263396,-0.7107027,0.6054918,0.643105,-0.8521161,0.0014623422,0.047870956,-0.65086985,0.617686
2013,Marshawn Lynch,SEA,-0.6778451,-1.2021708,0.37540656,-0.58024395,-0.6866345,0.53949624,0.643105,-0.5977556,0.0014623422,0.047870956,-0.65086985,0.60738736
2013,Alshon Jeffery,CHI,-0.5813539,-1.110556,0.39750692,-0.5444228,-0.77974015,-0.30171177,-0.14246644,-0.73925483,0.030730864,0.047870956,-0.35569933,-1.0130645
2013,Reggie Bush,DET,-0.53399026,-0.9443143,0.3511552,-0.49238795,-0.71058565,0.5860059,-0.2925611,-0.5415454,0.030730864,0.047870956,-0.38474658,-0.97935945
2013,Antonio Brown,PIT,-0.62430334,-1.1173773,0.4659271,-0.63640535,0.102853395,-0.37380236,-0.111625046,-0.62689334,0.030730864,0.032867078,-0.36679897,-1.0488528
2013,Calvin Johnson,DET,-0.5813539,-1.0851872,0.39750692,-0.53940743,-0.7707673,-0.4037395,-0.14246644,-0.7600475,0.030730864,0.047870956,-0.35569933,-1.0212609
2013,DeMarco Murray,DAL,-0.44598982,-0.84542316,0.3137817,-0.43779626,-0.6657464,0.6646323,0.18422174,0.20341448,0.013370909,0.047870956,-0.5092592,-0.94354975
2013,Ryan Mathews,LAC,-0.5100739,-0.9245409,0.36244732,-0.47374132,-0.71058565,0.60545397,0.007648898,-0.8020318,0.056449667,0.047870956,-0.5092592,-0.9703117
2013,Adrian Peterson,MIN,-0.49162963,-0.8815101,0.39367563,-0.45427847,-0.61369866,0.6512555,0.82851124,-0.8093759,0.056449667,0.047870956,0.13889198,-1.023927
2013,Eddie Lacy,GB,-0.50045633,-0.8850191,0.39367563,-0.45427847,-0.62866193,0.66298103,0.798607,-0.8203796,0.013370909,-0.019677045,0.13889198,-1.023927
2013,Demaryius Thomas,DEN,-0.72574794,-1.3316971,0.4140314,-0.61667866,-0.846394,-0.33873388,-0.13257682,-0.7389354,0.018822297,0.047870956,-0.45421624,0.72028846
2013,A.J. Green,CIN,-0.6076672,-1.0805442,0.41049388,-0.5373798,-0.7912291,-0.43622285,-0.1439253,-0.76675826,0.030730864,0.047870956,-0.40498587,-0.59447527
2013,Chris Johnson,TEN,-0.53399026,-0.91054773,0.36244732,-0.48068458,-0.71058565,0.5880099,-0.022255322,-0.5474578,0.013370909,0.047870956,-0.5092592,-0.9821103
2013,Andre Johnson,HOU,-0.5813539,-1.0851872,0.39750692,-0.53940743,-0.7707673,-0.4037395,-0.14246644,-0.7600475,0.030730864,0.047870956,-0.35569933,-1.0212609
2013,Pierre Garcon,WAS,-0.5760715,-1.088592,0.39750692,-0.54454464,-0.7753106,-0.4037395,-0.14246644,-0.67958075,0.030730864,0.047870956,-0.35569933,-1.0599431
2013,Alfred Morris,WAS,-0.542817,-0.89573175,0.36244732,-0.49151295,-0.69360965,0.5880099,0.12607838,-0.5497773,0.032464918,-0.019677045,-0.5092592,-0.9821103
2013,DeSean Jackson,PHI,-0.5933119,-1.0805442,0.41049388,-0.5373798,-0.7866621,-0.43622285,-0.1439253,-0.76675826,0.030730864,0.047870956,-0.40498587,-0.61339766
2013,Jordy Nelson,GB,-0.5813539,-1.0851872,0.39750692,-0.53940743,-0.7707673,-0.4037395,-0.14246644,-0.7600475,0.030730864,0.047870956,-0.35569933,-1.0212609
2013,Brandon Marshall,CHI,-0.5813539,-1.0851872,0.39750692,-0.53940743,-0.7707673,-0.4037395,-0.14246644,-0.7600475,0.030730864,0.047870956,-0.35569933,-1.0212609
2013,Eric Decker,DEN,-0.72574794,-1.3316971,0.4140314,-0.61667866,-0.846394,-0.33873388,-0.13257682,-0.7389354,0.018822297,0.047870956,-0.45421624,0.72028846
2013,Fred Jackson,BUF,-0.50132143,-0.9056897,0.36244732,-0.4788786,-0.6831897,0.6171795,0.17296858,-0.7579539,0.013370909,0.047870956,-0.5092592,-1.0105329
2013,Anquan Boldin,SF,-0.64132935,-1.2311531,0.41071975,-0.64478415,-0.8809763,-0.43130267,-0.14342438,-0.7837866,0.030730864,0.047870956,-0.4620652,0.10133296
2013,Keenan Allen,LAC,-0.5813539,-1.0851872,0.39750692,-0.53940743,-0.7707673,-0.4037395,-0.14246644,-0.7600475,0.030730864,0.047870956,-0.35569933,-1.0212609
2013,Marques Colston,NO,-0.6076672,-1.0805442,0.41049388,-0.5373798,-0.7912291,-0.43622285,-0.1439253,-0.76675826,0.030730864,0.047870956,-0.40498587,-0.59447527
2013,Tony Gonzalez,ATL,-0.5813539,-1.0851872,0.39750692,-0.53940743,-0.7707673,-0.4037395,-0.14246644,-0.7600475,0.030730864,0.047870956,-0.35569933,-1.0212609
2013,Julius Thomas,DEN,-0.72574794,-1.3316971,0.4140314,-0.61667866,-0.846394,-0.33873388,-0.13257682,-0.7389354,0.018822297,0.047870956,-0.45421624,0.72028846
2013,Julian Edelman,NE,-0.64132935,-1.2311531,0.41071975,-0.64478415,-0.8809763,-0.43130267,-0.14342438,-0.7837866,0.030730864,0.047870956,-0.4620652,0.10133296
2013,Marvin Jones,CIN,-0.6023848,-1.0748104,0.4136251,-0.5423952,-0.8047453,-0.53092754,-0.1439253,-0.7251453,0.030730864,0.047870956,-0.40498587,-0.56514835
2013,Dez Bryant,DAL,-0.5813539,-1.0851872,0.39750692,-0.53940743,-0.7707673,-0.4037395,-0.14246644,-0.7600475,0.030730864,0.047870956,-0.35569933,-1.0212609
2013,Eddie Royal,LAC,-0.5813539,-1.0851872,0.39750692,-0.54454464,-0.7707673,-0.4037395,-0.14246644,-0.74977297,0.030730864,0.047870956,-0.35569933,-1.0263981
2013,Doug Baldwin,SEA,-0.72574794,-1.3316971,0.4140314,-0.61667866,-0.846394,-0.33873388,-0.13257682,-0.7389354,0.018822297,0.047870956,-0.45421624,0.72028846
2013,Golden Tate,SEA,-0.72574794,-1.343972,0.4140314,-0.63852733,-0.8636929,-0.4480981,-0.13257682,-0.72450954,0.018822297,0.047870956,-0.45421624,0.70736367
2013,Jimmy Graham,NO,-0.6076672,-1.0805442,0.41049388,-0.5373798,-0.7912291,-0.43622285,-0.1439253,-0.76675826,0.030730864,0.047870956,-0.40498587,-0.59447527
2013,Kenny Stills,NO,-0.6076672,-1.0805442,0.41049388,-0.5373798,-0.7912291,-0.43622285,-0.1439253,-0.76675826,0.030730864,0.047870956,-0.40498587,-0.59447527
2013,Vernon Davis,SF,-0.64132935,-1.2311531,0.41071975,-0.6254509,-0.8809763,-0.43130267,-0.14342438,-0.8011592,0.030730864,0.047870956,-0.4620652,0.09937221
2013,Timothy Wright,TB,-0.5813539,-1.0851872,0.39750692,-0.53940743,-0.7707673,-0.4037395,-0.14246644,-0.7600475,0.030730864,0.047870956,-0.35569933,-1.0212609
2013,T.Y. Hilton,IND,-0.6076672,-1.0805442,0.41049388,-0.5373798,-0.7912291,-0.43622285,-0.1439253,-0.76675826,0.030730864,0.047870956,-0.40498587,-0.59447527
2014,Aaron Rodgers,GB,-0.07001982,1.2288976,0.6794805,2.378049,0.31385463,0.4415777,-0.12100727,1.3613933,-0.0026198495,-0.0072009587,0.14436424,0.58194774
2014,Ben Roethlisberger,PIT,1.0054597,-0.06784681,-0.1360276,1.9069998,0.16000926,-0.42159662,-0.09894756,-0.2810888,-0.0026198495,-0.006099512,0.09385749,-1.0316602
2014,Tony Romo,DAL,0.12976494,-0.055659987,-0.14013085,1.9529378,0.08268786,-0.5846994,-0.13113625,-0.7033717,-0.0026198495,-0.010636212,0.118114546,0.20675902
2014,Peyton Manning,DEN,0.0958825,1.0268587,-1.7344011,0.7644337,0.9135437,-0.49950498,-0.057000145,-0.4212003,-0.012565853,-0.0072009587,0.09046275,0.45834088
2014,Tom Brady,NE,-0.00049253856,-0.021744963,-0.043210633,0.5716516,-1.0161197,-0.56563437,-0.15386946,-0.8136057,-0.012565853,-0.019677045,0.104620785,0.12543117
2014,Drew Brees,NO,0.8924918,-0.08755481,-1.4979584,0.4937898,0.7978518,-0.5195755,-0.06790203,-0.7289234,-0.012565853,-0.006099512,0.06380497,-1.3061597
2014,Andrew Luck,IND,-0.0027450246,1.0468316,-1.5302477,0.12481017,-0.9651034,0.12557462,-0.23335038,-0.46824,-0.012565853,-0.01624179,0.06219603,-0.76874965
2014,Philip Rivers,LAC,-0.22173503,-0.46861458,-1.5594299,-0.41609982,0.07570948,-0.30619797,-0.11772644,-0.7130475,-0.0113498755,-0.010636212,0.047105774,-1.3778678
2014,Matt Ryan,ATL,-0.081268646,-0.41826805,-1.4168887,-0.37266535,-0.8979573,0.16599384,-0.15164697,-0.77651614,-0.0113498755,-0.01624179,0.046814002,-1.2991722
2014,Joe Flacco,BAL,-0.0923033,-0.422351,-1.4867187,-0.33346918,-0.71094805,-0.57223797,-0.19232628,-0.5547906,-0.0113498755,-0.019677045,0.05061716,-0.8166515
2014,Eli Manning,NYG,-0.20419936,-0.4166289,-1.4415202,-0.32940617,-0.75024235,-0.53485656,-0.14856786,-0.7536375,-0.0113498755,-0.01624179,0.044556983,-1.2893012
2014,Alex Smith,KC,-0.59948325,-1.121611,0.39866072,-0.36057293,-0.83842105,0.06343367,-0.19831738,0.05414347,-0.0113498755,-0.019677045,0.066473536,-1.2398
2014,Ryan Fitzpatrick,HOU,-0.61563385,-1.1202593,0.5582843,-0.62267894,-0.82844174,0.07572951,-0.2177144,-0.6786939,-0.0113498755,-0.019677045,0.06122499,-1.1841793
2014,Russell Wilson,SEA,-0.5623904,-1.032475,0.50163823,-0.61878395,0.7124586,0.7260238,0.08134151,2.0254822,0.032464918,-0.010636212,-0.7139096,0.41121235
2014,Mark Sanchez,PHI,-0.5110981,-0.8596313,-1.1399221,-0.50620407,-0.70004773,-0.5746163,-0.17379327,-0.5091022,-0.0113498755,-0.019677045,0.04634068,-0.5777595
2014,Carson Palmer,ARI,-0.6521766,-1.1231843,0.44086817,-0.56374794,-0.8152753,-0.44609135,-0.19377007,-0.71780986,-0.0113498755,-0.019677045,0.06831151,-0.63244975
2014,Matthew Stafford,DET,-0.13973743,-0.8983146,-1.3125337,-0.50620407,-0.7386466,-0.54350007,-0.19860682,-0.52610964,-0.0113498755,-0.019677045,0.047088668,-0.60490817
2014,Ryan Tannehill,MIA,-0.10029348,-0.39780763,-1.3263596,-0.53465974,-0.8938607,-0.4811743,-0.16780582,-0.7962513,-0.0113498755,-0.019677045,0.10127416,-1.1927552
2014,Derek Anderson,CAR,-0.646036,-1.1625714,0.4893202,-0.6679107,0.11650034,-0.39194226,-0.1579277,-0.6396844,-0.0113498755,-0.010636212,0.06151677,-1.1822549
2014,Kirk Cousins,WAS,-0.6003198,-1.055485,-0.11184712,-0.53294736,-0.6864759,-0.43396348,-0.1918934,-0.78057384,-0.0113498755,-0.019677045,0.058967978,-1.1491418
2014,Nick Foles,PHI,-0.6122778,-1.045344,-0.12653694,-0.5307979,-0.71134365,-0.5545354,-0.19689435,-0.74798226,-0.0113498755,-0.019677045,0.06831151,-0.6795424
2014,Kyle Orton,BUF,-0.6003198,-1.049987,-0.12804765,-0.53294736,-0.6864759,-0.4273473,-0.1918934,-0.7281972,-0.0113498755,-0.019677045,0.058967978,-1.1491418
2014,Drew Stanton,ARI,-0.6521766,-1.1257383,0.39072058,-0.5535864,-0.8242482,-0.5467492,-0.19377007,-0.777054,-0.0113498755,-0.019677045,0.06831151,-0.61212873
2014,Andy Dalton,CIN,-0.4660667,-0.89309335,-1.0340434,-0.5338576,-0.8105693,0.12419005,-0.26700327,-0.81557566,0.013216473,0.047870956,-0.32439122,-0.5109825
2014,Blaine Gabbert,SF,-0.6030865,-1.1303812,0.42090002,-0.5476323,-0.79481345,-0.41676158,-0.18876912,-0.7600475,-0.0113498755,-0.019677045,0.058967978,-1.1074069
2014,Colin Kaepernick,SF,-0.6124551,-1.0135483,-0.11980665,-0.5254457,-0.6430327,0.04014906,-0.20631373,-0.5874195,-0.0113498755,-0.019677045,0.0650446,-1.144637
2014,Brandon Weeden,DAL,-0.66306204,-1.275777,0.44109404,-0.63367575,-0.93687403,-0.45828736,-0.19326915,-0.7690392,-0.0113498755,-0.019677045,0.08594384,0.14033085
2014,Matt Moore,MIA,-0.64414114,-1.1600175,0.4893202,-0.6446302,0.16042233,-0.38878867,-0.1579277,-0.6023398,-0.0113498755,-0.010636212,0.06151677,-1.2061523
2014,Brock Osweiler,DEN,-0.66306204,-1.275777,0.44109404,-0.63367575,-0.93687403,-0.45828736,-0.19326915,-0.7690392,-0.0113498755,-0.019677045,0.08594384,0.14033085
2014,T.J. Yates,ATL,-0.646036,-1.1625714,0.4893202,-0.6446302,0.11650034,-0.39194226,-0.1579277,-0.6499589,-0.0113498755,-0.010636212,0.06151677,-1.1677693
2014,Colt McCoy,WAS,-0.65933406,-1.1483757,0.48768428,-0.64450836,0.230768,-0.47788462,-0.1579277,-0.68067473,-0.0113498755,-0.010636212,0.06151677,-1.2079452
2014,Mike Glennon,TB,-0.6030865,-1.1015383,0.41622525,-0.556747,-0.8112386,-0.50040853,-0.18876912,-0.6648405,-0.0113498755,-0.019677045,0.058967978,-1.100927
2014,Tarvaris Jackson,SEA,-0.7044603,-1.3105209,0.5095143,-0.7306738,0.13615802,-0.45440608,-0.16100933,-0.7114423,-0.0113498755,-0.010636212,0.0983474,0.24792375
2014,Matt Hasselbeck,IND,-0.7227002,-1.1382349,0.5076524,-0.64954585,0.24201718,-0.4059605,-0.16292866,-0.40486875,-0.0113498755,-0.010636212,0.070860304,-0.710099
2014,Teddy Bridgewater,MIN,-0.4546553,-0.93538296,-0.9771198,-0.4821907,-0.7018348,0.048678685,-0.18539643,0.008131007,-0.0113498755,-0.019677045,0.042537518,-1.0261143
2014,Matt Barkley,PHI,-0.6150445,-1.1257383,0.44086817,-0.54560465,-0.8107083,-0.44924492,-0.19377007,-0.76675826,-0.0113498755,-0.019677045,0.06831151,-0.64091367
2014,Ryan Nassib,NYG,-0.646036,-1.1625714,0.4893202,-0.6446302,0.11650034,-0.39194226,-0.1579277,-0.6499589,-0.0113498755,-0.010636212,0.06151677,-1.1677693
2014,Connor Shaw,CLE,-0.6030865,-1.1248833,0.42090002,-0.5476323,-0.79481345,-0.40290433,-0.18876912,-0.6545448,-0.0113498755,-0.019677045,0.058967978,-1.1086141
2014,Tom Savage,HOU,-0.62700266,-1.1166154,0.42090002,-0.55457556,-0.79481345,-0.40290433,-0.18876912,-0.4618841,-0.0113498755,-0.019677045,0.058967978,-1.1086141
2014,Matt Simms,NYJ,-0.59780407,-1.1337861,0.42090002,-0.5527696,-0.79935676,-0.41676158,-0.18876912,-0.67958075,-0.0113498755,-0.019677045,0.058967978,-1.1460887
2014,Derek Carr,LV,-0.5078724,-0.87059903,-1.094045,-0.48546308,-0.68415284,-0.5281331,-0.16879232,-0.5023915,-0.0113498755,-0.019677045,0.065001495,-0.976734
2014,Jay Cutler,CHI,0.097041704,-0.40944156,-1.309305,-0.4868349,-0.7193567,0.08651121,-0.20248066,0.077483386,-0.0113498755,-0.019677045,0.04550253,-1.2335397
2014,Blake Bortles,JAX,-0.45343384,-0.8916048,-0.95228344,-0.47121778,-0.655055,-0.49426246,-0.19673762,-0.01444476,-0.0113498755,-0.019677045,0.042537518,-1.0132129
2014,Cam Newton,CAR,-0.43214342,-0.76236093,-1.0319661,-0.44447124,-0.41106644,-0.10422683,0.06400018,2.360435,0.007898565,-0.019677045,0.060074523,-0.9935768
2014,Brian Hoyer,CLE,-0.5047788,-0.8725436,-1.0905885,-0.48200652,-0.68415284,-0.5233776,-0.16879232,-0.5643199,-0.0113498755,-0.019677045,0.10779181,-0.96396405
2014,Geno Smith,NYJ,-0.502529,-0.92282146,-1.0716586,-0.5239404,-0.7045889,0.0724739,-0.17187144,-0.5541438,-0.0113498755,-0.019677045,0.11004883,-0.9994323
2014,Josh McCown,TB,-0.47491646,-0.91405904,-1.0873445,-0.51679105,-0.70070976,0.019480709,-0.26560438,-0.811172,-0.0113498755,-0.019677045,0.040654495,-0.99180406
2014,Austin Davis,LA,-0.62423605,-1.049987,-0.11184712,-0.5397688,-0.69544876,-0.49605566,-0.1918934,-0.5469721,-0.0113498755,-0.019677045,0.058967978,-1.1434414
2014,Shaun Hill,LA,-0.6564879,-1.0720131,0.5822722,-0.54535353,-0.8022657,-0.4139948,-0.18876912,-0.4680398,-0.0113498755,-0.019677045,0.11036587,-1.1491612
2014,Robert Griffin III,WAS,-0.6465608,-1.1547103,0.41352195,-0.6227777,-0.9706981,0.112359524,-0.19184823,-0.4977032,-0.0113498755,-0.019677045,0.06122499,-1.1606721
2014,Charlie Whitehurst,TEN,-0.6030865,-1.1443809,0.42090002,-0.54393405,-0.80378634,-0.4974665,-0.18876912,-0.773122,0.013216473,-0.019677045,0.058967978,-1.077452
2014,Zach Mettenberger,TEN,-0.6128885,-1.1104412,0.587254,-0.5620062,-0.8022657,-0.42785203,-0.18876912,-0.7167272,-0.0113498755,-0.019677045,0.058967978,-1.1616294
